CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
288892558,06/16/2024,18:13:00,ARSON,40.686388,-73.949096
280319933,01/11/2024,00:35:00,ARSON,40.68052,-73.969536
289681152,07/07/2024,07:33:00,ARSON,40.750117,-73.949844
284291905,03/09/2024,12:22:00,ARSON,40.740221,-73.948764
284531626,03/29/2024,05:06:00,ARSON,40.798794,-73.94992
284672641,03/31/2024,11:15:00,ARSON,40.643156,-73.950197
286044732,04/28/2024,20:45:00,ARSON,40.819927,-73.949677
296285540,09/14/2024,16:15:00,ARSON,40.793268,-73.948706
284898116,03/29/2024,05:16:00,ARSON,40.798794,-73.94992
280316335,01/11/2024,01:01:00,ARSON,40.687583,-73.971245
296176836,10/29/2024,14:35:00,ARSON,40.810242,-73.949259
296475877,11/13/2024,16:40:00,ARSON,40.663837,-73.9455
294007068,09/28/2024,08:23:00,ARSON,40.798369,-73.94603
294705258,09/28/2024,18:44:00,ARSON,40.710628,-73.963746
283116511,03/03/2024,08:35:00,ARSON,40.80777234464976,-73.94548329252599
297689195,12/07/2024,23:00:00,ARSON,40.717995,-73.945811
290102652,07/13/2024,16:59:00,ARSON,40.813343,-73.946995
289673834,06/10/2024,21:25:00,ARSON,40.813343,-73.946995
293752979,09/22/2024,22:30:00,ARSON,40.798275,-73.962667
285728485,04/18/2024,21:51:00,ARSON,40.799045,-73.947642
282097173,02/10/2024,15:53:00,ARSON,40.795161,-73.946254
293885929,09/22/2024,17:07:00,ARSON,40.828999,-73.946717
288001258,05/05/2024,18:02:00,ARSON,40.68111778864851,-73.9644216073614
285893020,04/22/2024,17:00:00,ARSON,40.81120424395308,-73.96157045984346
298272719,12/11/2024,17:29:00,ARSON,40.639484,-73.945449
280026744,11/26/2023,22:44:00,ARSON,40.81285990805184,-73.96340468837614
282260043,01/27/2024,20:00:00,ARSON,40.699348,-73.959421
297953646,11/13/2024,13:28:00,ARSON,40.829217,-73.943363
280004563,12/31/2023,02:39:00,ARSON,40.59623,-73.960403
295218083,10/19/2024,05:00:00,ARSON,40.821853,-73.942638
298652143,12/30/2024,04:30:00,ARSON,40.821238,-73.943094
296014237,09/11/2024,18:12:00,ARSON,40.830524,-73.941518
287447543,05/24/2024,10:45:00,ARSON,40.830524,-73.941518
291966628,08/14/2024,03:23:00,ARSON,40.710442,-73.941114
280029726,12/29/2023,01:55:00,ARSON,40.8148034786258,-73.95628448405
281474385,01/27/2024,04:33:00,ARSON,40.768984,-73.956684
296562291,11/09/2024,05:45:00,ARSON,40.756729,-73.941036
296174789,11/05/2024,23:23:00,ARSON,40.751984,-73.940479
293278970,09/13/2024,10:19:00,ARSON,40.693986,-73.941683
296218819,11/08/2024,05:40:00,ARSON,40.8148034786258,-73.95628448405
280577322,12/06/2023,00:19:00,ARSON,40.816049,-73.954319
293061324,08/09/2024,05:31:00,ARSON,40.633269,-73.954397
297609642,12/06/2024,21:00:00,ARSON,40.695783,-73.939093
281162040,01/25/2024,19:00:00,ARSON,40.705856,-73.939536
281086875,01/22/2024,21:00:00,ARSON,40.736234,-73.951343
296595590,10/28/2024,19:46:00,ARSON,40.795687,-73.938737
285596449,04/19/2024,05:05:00,ARSON,40.703679,-73.938044
287289045,05/22/2024,03:40:00,ARSON,40.70399,-73.939746
293066453,09/10/2024,02:45:00,ARSON,40.810878,-73.948794
292594569,09/01/2024,04:20:00,ARSON,40.697196,-73.935615
288618499,06/17/2024,03:30:00,ARSON,40.694118,-73.937268
296590921,10/21/2024,01:55:00,ARSON,40.800652,-73.93653
292996140,08/17/2024,12:28:00,ARSON,40.742252,-73.947826
296825766,11/18/2024,17:25:00,ARSON,40.829956,-73.936699
285414115,04/15/2024,06:05:00,ARSON,40.716728,-73.949382
296479079,11/13/2024,14:00:00,ARSON,40.818148,-73.936805
293652499,09/20/2024,10:37:00,ARSON,40.829956,-73.936699
298074869,12/15/2024,17:53:00,ARSON,40.672748,-73.937711
287581879,05/28/2024,01:51:00,ARSON,40.760618,-73.936089
288671004,06/18/2024,02:37:00,ARSON,40.692653,-73.936976
289573368,07/05/2024,00:20:00,ARSON,40.65174820552628,-73.94867405532085
281086844,11/19/2023,22:38:00,ARSON,40.857279,-73.932337
289478278,06/12/2024,02:21:00,ARSON,40.58647626365664,-73.9469600630428
286907795,05/15/2024,03:50:00,ARSON,40.833452,-73.935448
294959796,10/15/2024,23:00:00,ARSON,40.8198936122037,-73.94671983030146
286751953,05/12/2024,09:00:00,ARSON,40.801105,-73.934685
285600192,04/18/2024,11:32:00,ARSON,40.847678,-73.934933
287613152,05/21/2024,19:26:00,ARSON,40.80469943818206,-73.93219679904331
283130842,02/29/2024,13:37:00,ARSON,40.847733,-73.932122
289234078,06/27/2024,16:00:00,ARSON,40.810515,-73.93525
286696688,05/10/2024,20:30:00,ARSON,40.803278,-73.946662
281447919,01/31/2024,19:29:00,ARSON,40.66777059661916,-73.94512911022777
281694991,02/04/2024,09:20:00,ARSON,40.688596,-73.933175
282408253,02/17/2024,20:30:00,ARSON,40.700672,-73.933844
286108750,03/14/2024,19:46:00,ARSON,40.639476,-73.945447
285925163,04/25/2024,13:37:00,ARSON,40.803278,-73.946662
296218873,11/03/2024,12:24:00,ARSON,40.675429,-73.930493
296677014,11/18/2024,10:57:00,ARSON,40.702737,-73.931319
286406875,05/03/2024,03:16:00,ARSON,40.637796,-73.942376
292943939,09/08/2024,10:15:00,ARSON,40.809732,-73.929012
293198788,09/12/2024,14:06:00,ARSON,40.678058,-73.942283
286994210,05/15/2024,03:00:00,ARSON,40.651085,-73.944285
284291499,03/21/2024,03:50:00,ARSON,40.797339,-73.930544
283090153,01/28/2024,03:13:00,ARSON,40.855167,-73.930259
298113529,12/16/2024,21:08:00,ARSON,40.836903,-73.928444
287739513,05/27/2024,02:30:00,ARSON,40.725928,-73.941212
293056711,09/09/2024,03:15:00,ARSON,40.678596,-73.941326
288416263,06/11/2024,15:50:00,ARSON,40.789593,-73.929984
280026749,12/29/2023,05:30:00,ARSON,40.809836,-73.927975
295153751,09/11/2024,01:50:00,ARSON,40.809092,-73.92982
293671113,09/19/2024,22:08:00,ARSON,40.651055,-73.929295
284103840,03/21/2024,03:38:00,ARSON,40.797339,-73.930544
290171807,07/16/2024,02:49:00,ARSON,40.699057,-73.931025
282279564,02/07/2024,16:04:00,ARSON,40.834294,-73.92816
289247088,05/03/2024,03:29:00,ARSON,40.637796,-73.942376
289722175,07/08/2024,03:57:00,ARSON,40.647251,-73.929901
285536419,04/17/2024,01:30:00,ARSON,40.821301,-73.939321
282754507,02/24/2024,13:01:00,ARSON,40.808771,-73.926081
298401454,12/22/2024,16:01:00,ARSON,40.685612,-73.926604
291790384,07/30/2024,19:43:00,ARSON,40.675515,-73.924913
293619163,09/03/2024,23:14:00,ARSON,40.681404,-73.927256
296890406,11/20/2024,16:02:00,ARSON,40.680479,-73.925552
282805276,02/25/2024,07:17:00,ARSON,40.808604,-73.92754
288223708,06/05/2024,02:58:00,ARSON,40.84646,-73.925119
285776709,03/03/2024,12:06:00,ARSON,40.828648,-73.92323
281321610,01/29/2024,23:05:00,ARSON,40.736592,-73.93413
283939922,03/18/2024,11:29:00,ARSON,40.807498,-73.924058
297679960,12/06/2024,23:25:00,ARSON,40.68671,-73.923469
285622998,04/15/2024,21:35:00,ARSON,40.847481,-73.922749
281877937,02/02/2024,02:02:00,ARSON,40.717209431157,-73.93470275037575
292335951,08/27/2024,01:30:00,ARSON,40.814183,-73.923567
285193363,04/09/2024,21:07:00,ARSON,40.807498,-73.924058
285779547,03/10/2024,10:57:00,ARSON,40.828648,-73.92323
295962378,09/25/2024,11:16:00,ARSON,40.845969,-73.924008
